ts,kw
2022-06-02 10:00:00,345.8053958768585
2022-06-02 10:15:00,348.1427417974088
2022-06-02 10:30:00,321.07282199101036
2022-06-02 10:45:00,342.283635256958
2022-06-02 11:00:00,326.13030122753406
2022-06-02 11:15:00,340.4428304398971
2022-06-02 11:30:00,320.01029868434756
2022-06-02 11:45:00,312.0811780006534
2022-06-02 12:00:00,334.2577421558055
2022-06-02 12:15:00,338.14406580587746
2022-06-02 12:30:00,334.03480459578094
2022-06-02 12:45:00,322.2395416266616
2022-06-02 13:00:00,332.97928885670495
2022-06-02 13:15:00,343.01719607738306
2022-06-02 13:30:00,338.30437933683396
2022-06-02 13:45:00,341.7152902476602
2022-06-02 14:00:00,325.92903410671966
2022-06-02 14:15:00,465.0
2022-06-02 14:30:00,318.33816206521146
2022-06-02 14:45:00,343.2941665698339
2022-06-02 15:00:00,461.2595833656766
2022-06-02 15:15:00,338.42682482682983
2022-06-02 15:30:00,328.17534002962395
2022-06-02 15:45:00,323.2887477356517
2022-06-02 16:00:00,340.54131476569387
2022-06-02 16:15:00,303.6553761210749
2022-06-02 16:30:00,310.44813609430537
2022-06-02 16:45:00,319.0366335176242
2022-06-02 17:00:00,336.3293777157556
2022-06-02 17:15:00,323.4610858936891
2022-06-02 17:30:00,303.2438849754219
2022-06-02 17:45:00,313.10995577230204
2022-06-02 18:00:00,300.7851528385556
2022-06-02 18:15:00,299.353165116497
2022-06-02 18:30:00,324.6833433783517
2022-06-02 18:45:00,289.4238530610474
2022-06-02 19:00:00,326.36714148294
2022-06-02 19:15:00,314.65887399969375
2022-06-02 19:30:00,318.5983537059799
2022-06-02 19:45:00,295.2913359665455
2022-06-02 20:00:00,292.75088921381337
2022-06-02 20:15:00,273.5027227821293
2022-06-02 20:30:00,287.13006389399794
2022-06-02 20:45:00,302.40482271464725
2022-06-02 21:00:00,288.2277424911245
2022-06-02 21:15:00,252.1794443123668
2022-06-02 21:30:00,263.3042075096246
2022-06-02 21:45:00,266.51730826091574
2022-06-02 22:00:00,243.08239985357957
2022-06-02 22:15:00,272.88947651284286
2022-06-02 22:30:00,253.1593829103277
2022-06-02 22:45:00,261.08838261881147
2022-06-02 23:00:00,254.2429846326498
2022-06-02 23:15:00,249.18214762553285
2022-06-02 23:30:00,260.91655042911964
2022-06-02 23:45:00,257.7880815328076
2022-06-03 00:00:00,254.42213176582
2022-06-03 00:15:00,249.07307567479486
2022-06-03 00:30:00,264.79287006174434
2022-06-03 00:45:00,284.80425902738426
2022-06-03 01:00:00,263.1205337039149
2022-06-03 01:15:00,275.9639984349949
2022-06-03 01:30:00,240.16889633402602
2022-06-03 01:45:00,263.3886468007345
2022-06-03 02:00:00,247.55871310190085
2022-06-03 02:15:00,241.86536397348831
2022-06-03 02:30:00,252.9286667745813
2022-06-03 02:45:00,281.89772790267045
2022-06-03 03:00:00,283.0370339944483
2022-06-03 03:15:00,272.43186739521957
2022-06-03 03:30:00,245.7962881660546
2022-06-03 03:45:00,265.84258679358453
2022-06-03 04:00:00,279.525500133526
2022-06-03 04:15:00,277.63304344367896
2022-06-03 04:30:00,247.34309624778882
2022-06-03 04:45:00,261.64523227970193
2022-06-03 05:00:00,281.27426218469367
2022-06-03 05:15:00,290.27979228968223
2022-06-03 05:30:00,249.2935113304252
2022-06-03 05:45:00,279.8035690147265
2022-06-03 06:00:00,292.1457315481843
2022-06-03 06:15:00,302.7441798277432
2022-06-03 06:30:00,300.39286376356154
2022-06-03 06:45:00,298.73856978213206
2022-06-03 07:00:00,285.7654637525466
2022-06-03 07:15:00,269.144539296226
2022-06-03 07:30:00,291.8687799971546
2022-06-03 07:45:00,312.789048731204
2022-06-03 08:00:00,325.9018179128665
2022-06-03 08:15:00,315.65823653446677
2022-06-03 08:30:00,311.440112342026
2022-06-03 08:45:00,310.6945947257895
2022-06-03 09:00:00,302.8714222341847
2022-06-03 09:15:00,309.2622990322921
2022-06-03 09:30:00,336.2492463229914
2022-06-03 09:45:00,297.0748333487183
2022-06-03 10:00:00,360.20244397418094
2022-06-03 10:15:00,331.1503397961523
2022-06-03 10:30:00,355.86224374995936
2022-06-03 10:45:00,314.8785369710701
2022-06-03 11:00:00,347.7663378061418
2022-06-03 11:15:00,327.9262227494577
2022-06-03 11:30:00,317.7487669098092
2022-06-03 11:45:00,342.25578542483623
2022-06-03 12:00:00,355.14207682893954
2022-06-03 12:15:00,327.32587842109757
2022-06-03 12:30:00,317.514760593124
2022-06-03 12:45:00,338.6223285349757
2022-06-03 13:00:00,337.6662448570143
2022-06-03 13:15:00,347.2025692019895
2022-06-03 13:30:00,353.22169335913935
2022-06-03 13:45:00,338.08654706958464
2022-06-03 14:00:00,449.4986108881637
2022-06-03 14:15:00,339.3442832815625
2022-06-03 14:30:00,330.78436452342964
2022-06-03 14:45:00,311.8072517269907
2022-06-03 15:00:00,327.2733106308539
2022-06-03 15:15:00,326.16739925442937
2022-06-03 15:30:00,345.61777537981845
2022-06-03 15:45:00,338.15045779659926
2022-06-03 16:00:00,307.30946317551076
2022-06-03 16:15:00,327.58381579616554
2022-06-03 16:30:00,335.0729675759358
2022-06-03 16:45:00,347.9204703908175
2022-06-03 17:00:00,331.0771308642865
2022-06-03 17:15:00,424.29978523310115
2022-06-03 17:30:00,318.66586127230306
2022-06-03 17:45:00,323.58925143442735
2022-06-03 18:00:00,328.74257351059236
2022-06-03 18:15:00,290.00833903780523
2022-06-03 18:30:00,304.75841009174565
2022-06-03 18:45:00,298.4114687686564
2022-06-03 19:00:00,307.92272542781626
2022-06-03 19:15:00,320.6887612816862
2022-06-03 19:30:00,293.2808143461083
2022-06-03 19:45:00,266.3808631348828
2022-06-03 20:00:00,288.81668882463293
2022-06-03 20:15:00,308.7021059802611
2022-06-03 20:30:00,303.0644485442482
2022-06-03 20:45:00,301.42279371715864
2022-06-03 21:00:00,264.58689703628636
2022-06-03 21:15:00,249.6013355211068
2022-06-03 21:30:00,276.51621138877056
2022-06-03 21:45:00,256.2725694138842
2022-06-03 22:00:00,296.7806888871737
2022-06-03 22:15:00,272.5768460117846
2022-06-03 22:30:00,255.30951334815757
2022-06-03 22:45:00,254.84845917563743
2022-06-03 23:00:00,259.62806211212416
2022-06-03 23:15:00,257.4296963810017
2022-06-03 23:30:00,277.77473184427726
2022-06-03 23:45:00,263.81846775748863
2022-06-04 00:00:00,234.02552391637207
2022-06-04 00:15:00,273.35661027733676
2022-06-04 00:30:00,245.73962497280334
2022-06-04 00:45:00,256.53259513953344
2022-06-04 01:00:00,236.89882759965658
2022-06-04 01:15:00,251.46895962749582
2022-06-04 01:30:00,250.6888750784759
2022-06-04 01:45:00,217.67748582988565
2022-06-04 02:00:00,279.24836454337645
2022-06-04 02:15:00,268.37890480030507
2022-06-04 02:30:00,243.06130814427704
2022-06-04 02:45:00,232.48519177962902
2022-06-04 03:00:00,259.00022077145684
2022-06-04 03:15:00,255.08726205561953
2022-06-04 03:30:00,259.121830792852
2022-06-04 03:45:00,256.6604575073149
2022-06-04 04:00:00,267.5936148395889
2022-06-04 04:15:00,281.7095854908771
2022-06-04 04:30:00,268.5215480769297
2022-06-04 04:45:00,244.2551675163509
2022-06-04 05:00:00,287.6738714376112
2022-06-04 05:15:00,291.8446470992487
2022-06-04 05:30:00,314.5162796646057
2022-06-04 05:45:00,250.38301814833042
2022-06-04 06:00:00,278.6432301972541
2022-06-04 06:15:00,243.76851945216518
2022-06-04 06:30:00,283.29723734568813
2022-06-04 06:45:00,266.7769955274984
2022-06-04 07:00:00,311.6162582754499
2022-06-04 07:15:00,271.1453468027969
2022-06-04 07:30:00,257.4268257835667
2022-06-04 07:45:00,275.6956152425378
2022-06-04 08:00:00,260.36768343174293
2022-06-04 08:15:00,301.2664918176097
2022-06-04 08:30:00,259.0237543061552
2022-06-04 08:45:00,290.4268637177474
2022-06-04 09:00:00,265.0460261377535
2022-06-04 09:15:00,291.4087363675468
2022-06-04 09:30:00,320.8638757726644
2022-06-04 09:45:00,301.62292180713337
2022-06-04 10:00:00,308.0283580390591
2022-06-04 10:15:00,320.5127097794469
2022-06-04 10:30:00,321.25101519419985
2022-06-04 10:45:00,328.07021730118424
2022-06-04 11:00:00,303.4748993394596
2022-06-04 11:15:00,332.866283896382
2022-06-04 11:30:00,283.41190031463043
2022-06-04 11:45:00,314.52950650321486
2022-06-04 12:00:00,317.6758923632268
2022-06-04 12:15:00,334.4999023910686
2022-06-04 12:30:00,325.33946279015305
2022-06-04 12:45:00,303.9165541921557
2022-06-04 13:00:00,309.2028779014168
2022-06-04 13:15:00,326.95797493188314
2022-06-04 13:30:00,322.7917646607037
2022-06-04 13:45:00,315.29091314413586
2022-06-04 14:00:00,313.76825527085344
2022-06-04 14:15:00,331.4232820709225
2022-06-04 14:30:00,313.21537352049495
2022-06-04 14:45:00,319.65939345309704
2022-06-04 15:00:00,348.7622522568046
2022-06-04 15:15:00,294.8579638823376
2022-06-04 15:30:00,288.43556246197653
2022-06-04 15:45:00,327.96704840757553
2022-06-04 16:00:00,299.82035408058846
2022-06-04 16:15:00,305.2264370838607
2022-06-04 16:30:00,298.2826543280333
2022-06-04 16:45:00,306.1029978884873
2022-06-04 17:00:00,326.7426430345207
2022-06-04 17:15:00,314.7964982323474
2022-06-04 17:30:00,315.69792403138024
2022-06-04 17:45:00,281.52116551618593
2022-06-04 18:00:00,277.73269395170695
2022-06-04 18:15:00,252.4138201077186
2022-06-04 18:30:00,282.8592876837587
2022-06-04 18:45:00,404.81166231863
2022-06-04 19:00:00,294.9896263831499
2022-06-04 19:15:00,283.91272970264254
2022-06-04 19:30:00,286.9009243911536
2022-06-04 19:45:00,276.9021455082933
2022-06-04 20:00:00,283.07138323602675
2022-06-04 20:15:00,291.4881741922092
2022-06-04 20:30:00,255.7616981888429
2022-06-04 20:45:00,284.49471531756024
2022-06-04 21:00:00,267.7733196287236
2022-06-04 21:15:00,247.56029222995303
2022-06-04 21:30:00,264.2973057462123
2022-06-04 21:45:00,296.0066132314919
2022-06-04 22:00:00,247.45409599166345
2022-06-04 22:15:00,254.91884363654668
2022-06-04 22:30:00,237.94838163154597
2022-06-04 22:45:00,251.7380053254976
2022-06-04 23:00:00,252.92629958606253
2022-06-04 23:15:00,248.94486031538003
2022-06-04 23:30:00,230.7267954156951
2022-06-04 23:45:00,249.11765178120973
2022-06-05 00:00:00,266.9329390807645
2022-06-05 00:15:00,251.7295364677179
2022-06-05 00:30:00,259.4298078360776
2022-06-05 00:45:00,241.44482044981058
2022-06-05 01:00:00,257.2707288026836
2022-06-05 01:15:00,250.21124278457586
2022-06-05 01:30:00,231.75856426601948
2022-06-05 01:45:00,250.8000402833111
2022-06-05 02:00:00,234.1437879348622
2022-06-05 02:15:00,239.52603376319496
2022-06-05 02:30:00,251.85916249585244
2022-06-05 02:45:00,253.4779019871687
2022-06-05 03:00:00,235.94830958824664
2022-06-05 03:15:00,269.5965831321467
2022-06-05 03:30:00,262.3668907389107
2022-06-05 03:45:00,243.21587003024032
2022-06-05 04:00:00,236.93622805326237
2022-06-05 04:15:00,257.8264313137785
2022-06-05 04:30:00,253.3108442920826
2022-06-05 04:45:00,261.69710685579537
2022-06-05 05:00:00,261.7886787295909
2022-06-05 05:15:00,237.12357573574923
2022-06-05 05:30:00,261.410224572407
2022-06-05 05:45:00,262.6511419808997
2022-06-05 06:00:00,284.5049153716109
2022-06-05 06:15:00,264.5270048808343
2022-06-05 06:30:00,300.1801201005885
2022-06-05 06:45:00,246.32539174022364
2022-06-05 07:00:00,302.432083820115
2022-06-05 07:15:00,279.39978678990406
2022-06-05 07:30:00,295.65834443822894
2022-06-05 07:45:00,283.9615936139566
2022-06-05 08:00:00,307.09333304038205
2022-06-05 08:15:00,284.18957053170783
2022-06-05 08:30:00,273.52069362233283
2022-06-05 08:45:00,311.3075643090659
2022-06-05 09:00:00,294.5109937473643
2022-06-05 09:15:00,299.5365805399596
2022-06-05 09:30:00,314.73448214626836
2022-06-05 09:45:00,280.7338748041799
2022-06-05 10:00:00,329.91312557812205
2022-06-05 10:15:00,312.1323407665898
2022-06-05 10:30:00,318.99822177886756
2022-06-05 10:45:00,322.0649465942975
2022-06-05 11:00:00,301.474446866968
2022-06-05 11:15:00,312.2952191463655
2022-06-05 11:30:00,344.24386817486914
2022-06-05 11:45:00,337.27064261744397
2022-06-05 12:00:00,324.0604063400915
2022-06-05 12:15:00,328.6468518776934
2022-06-05 12:30:00,320.58636241545315
2022-06-05 12:45:00,345.3487507874197
2022-06-05 13:00:00,320.9724861217596
2022-06-05 13:15:00,327.45540617069474
2022-06-05 13:30:00,341.168226950803
2022-06-05 13:45:00,312.3172025159834
2022-06-05 14:00:00,344.3625998809866
2022-06-05 14:15:00,298.0238409673825
2022-06-05 14:30:00,345.42539408022515
2022-06-05 14:45:00,315.3906283542535
2022-06-05 15:00:00,312.5727222182172
2022-06-05 15:15:00,287.8630508678523
2022-06-05 15:30:00,309.391282674931
2022-06-05 15:45:00,300.61610547019313
2022-06-05 16:00:00,300.8853048193979
2022-06-05 16:15:00,307.9403355131668
2022-06-05 16:30:00,324.3668742170936
2022-06-05 16:45:00,313.1140502710094
2022-06-05 17:00:00,307.3797211540923
2022-06-05 17:15:00,286.33178052039216
2022-06-05 17:30:00,289.55326000903466
2022-06-05 17:45:00,329.7454466283453
2022-06-05 18:00:00,401.4176512791146
2022-06-05 18:15:00,319.84312378085946
2022-06-05 18:30:00,291.354082016787
2022-06-05 18:45:00,295.03431904215256
2022-06-05 19:00:00,303.29090605037334
2022-06-05 19:15:00,306.3138149760042
2022-06-05 19:30:00,285.57324024273805
2022-06-05 19:45:00,281.4117828441013
2022-06-05 20:00:00,279.1611932721668
2022-06-05 20:15:00,285.0693629234818
2022-06-05 20:30:00,293.36955530304635
2022-06-05 20:45:00,280.06344788491225
2022-06-05 21:00:00,263.0700910347509
2022-06-05 21:15:00,278.3621925484677
2022-06-05 21:30:00,259.5064407483753
2022-06-05 21:45:00,258.46158940447526
2022-06-05 22:00:00,226.23557551011584
2022-06-05 22:15:00,209.5582858340309
2022-06-05 22:30:00,254.84487382491938
2022-06-05 22:45:00,247.59687441725376
2022-06-05 23:00:00,238.30048508760683
2022-06-05 23:15:00,249.67517827412314
2022-06-05 23:30:00,245.11616927337434
2022-06-05 23:45:00,262.93892897083646
2022-06-06 00:00:00,261.29166302388467
2022-06-06 00:15:00,248.79615072394748
2022-06-06 00:30:00,274.8524935843893
2022-06-06 00:45:00,256.743033875807
2022-06-06 01:00:00,268.9202754664126
2022-06-06 01:15:00,253.86106461843596
2022-06-06 01:30:00,251.27482192886643
2022-06-06 01:45:00,262.2847486641134
2022-06-06 02:00:00,264.2116675396221
2022-06-06 02:15:00,271.21664341696936
2022-06-06 02:30:00,259.9895515868207
2022-06-06 02:45:00,236.47384112991088
2022-06-06 03:00:00,262.29518831057777
2022-06-06 03:15:00,280.6940735715608
2022-06-06 03:30:00,264.32615537575697
2022-06-06 03:45:00,265.0910455266854
2022-06-06 04:00:00,289.7956475885891
2022-06-06 04:15:00,264.32040159111614
2022-06-06 04:30:00,251.8579517263565
2022-06-06 04:45:00,272.5905332071176
2022-06-06 05:00:00,274.9728193781933
2022-06-06 05:15:00,267.74173385062556
2022-06-06 05:30:00,279.604751808444
2022-06-06 05:45:00,289.60801335562616
2022-06-06 06:00:00,289.8606715764828
2022-06-06 06:15:00,294.60471609029355
2022-06-06 06:30:00,317.2011154777313
2022-06-06 06:45:00,284.85681707663656
2022-06-06 07:00:00,301.93980087274565
2022-06-06 07:15:00,290.12637091408857
2022-06-06 07:30:00,285.069175554771
2022-06-06 07:45:00,288.99095655180906
2022-06-06 08:00:00,297.81862142717466
2022-06-06 08:15:00,310.3921369632069
2022-06-06 08:30:00,340.23613680051136
2022-06-06 08:45:00,294.2593484558624
2022-06-06 09:00:00,304.9638238513645
2022-06-06 09:15:00,310.2663582389277
2022-06-06 09:30:00,317.15018616624263
2022-06-06 09:45:00,315.1664656149182
2022-06-06 10:00:00,355.2421990227549
2022-06-06 10:15:00,299.58488105550504
2022-06-06 10:30:00,300.1768140605981
2022-06-06 10:45:00,328.5425895333809
2022-06-06 11:00:00,355.43727760182765
2022-06-06 11:15:00,315.4930543145881
2022-06-06 11:30:00,293.8632896932657
2022-06-06 11:45:00,347.5454658819602
2022-06-06 12:00:00,343.65485835554074
2022-06-06 12:15:00,323.64687389800855
2022-06-06 12:30:00,325.21690598918605
2022-06-06 12:45:00,325.45384420547987
2022-06-06 13:00:00,340.63580455078113
2022-06-06 13:15:00,329.5830456459269
2022-06-06 13:30:00,346.3887335733048
2022-06-06 13:45:00,296.15837484510615
2022-06-06 14:00:00,323.1279841366162
2022-06-06 14:15:00,319.0899526998674
2022-06-06 14:30:00,332.1356519379458
2022-06-06 14:45:00,327.9100457361811
2022-06-06 15:00:00,343.1808601340329
2022-06-06 15:15:00,303.3231518606956
2022-06-06 15:30:00,331.8955755805577
2022-06-06 15:45:00,339.588249783772
2022-06-06 16:00:00,352.8497115484293
2022-06-06 16:15:00,317.7735104335979
2022-06-06 16:30:00,329.8668790652878
2022-06-06 16:45:00,297.9420581115645
2022-06-06 17:00:00,281.88522828838023
2022-06-06 17:15:00,330.4361869898011
2022-06-06 17:30:00,317.68116694835453
2022-06-06 17:45:00,335.442261700052
2022-06-06 18:00:00,289.39895666545374
2022-06-06 18:15:00,317.7985320929313
2022-06-06 18:30:00,338.0322676081578
2022-06-06 18:45:00,316.29558412535897
2022-06-06 19:00:00,306.3841512307901
2022-06-06 19:15:00,302.3637698592896
2022-06-06 19:30:00,278.6722067900357
2022-06-06 19:45:00,322.5690226825796
2022-06-06 20:00:00,285.837135402924
2022-06-06 20:15:00,302.56724884574527
2022-06-06 20:30:00,271.5544854014312
2022-06-06 20:45:00,277.3081050323833
2022-06-06 21:00:00,290.3131075527371
2022-06-06 21:15:00,263.57726223003596
2022-06-06 21:30:00,290.58592870504174
2022-06-06 21:45:00,267.6133366785258
2022-06-06 22:00:00,236.39077129209898
2022-06-06 22:15:00,277.40025188244266
2022-06-06 22:30:00,255.17085312013273
2022-06-06 22:45:00,274.4995700892225
2022-06-06 23:00:00,261.4003882244292
2022-06-06 23:15:00,237.87545179218492
2022-06-06 23:30:00,263.4866466918865
2022-06-06 23:45:00,293.96557234361995
2022-06-07 00:00:00,267.3947968777169
2022-06-07 00:15:00,259.13723370491806
2022-06-07 00:30:00,276.13015102935344
2022-06-07 00:45:00,263.1600269780467
2022-06-07 01:00:00,264.1652386652699
2022-06-07 01:15:00,244.64784762894143
2022-06-07 01:30:00,264.52994559817193
2022-06-07 01:45:00,276.55387645758213
2022-06-07 02:00:00,251.47830560496647
2022-06-07 02:15:00,285.38667520517106
2022-06-07 02:30:00,262.64364752429
2022-06-07 02:45:00,250.70269521338872
2022-06-07 03:00:00,283.75127771820723
2022-06-07 03:15:00,264.48488302832953
2022-06-07 03:30:00,280.17951987669517
2022-06-07 03:45:00,264.4104170805255
2022-06-07 04:00:00,274.10260784705144
2022-06-07 04:15:00,282.4034030650144
2022-06-07 04:30:00,279.3634558638501
2022-06-07 04:45:00,245.0670232932239
2022-06-07 05:00:00,265.41677254550854
2022-06-07 05:15:00,296.1765784187866
2022-06-07 05:30:00,280.2533798134012
2022-06-07 05:45:00,274.3794591053531
2022-06-07 06:00:00,269.6213897711379
2022-06-07 06:15:00,273.80395518086226
2022-06-07 06:30:00,259.6730204005708
2022-06-07 06:45:00,288.480789219477
2022-06-07 07:00:00,288.7880076443599
2022-06-07 07:15:00,283.2657529882959
2022-06-07 07:30:00,296.7427199755563
2022-06-07 07:45:00,303.22413081586666
2022-06-07 08:00:00,336.39796898314916
2022-06-07 08:15:00,282.3217487065518
2022-06-07 08:30:00,322.39071564950785
2022-06-07 08:45:00,319.5965234152261
2022-06-07 09:00:00,299.52681234494594
2022-06-07 09:15:00,314.2617427543869
2022-06-07 09:30:00,304.3487046955322
2022-06-07 09:45:00,313.9985321418775
2022-06-07 10:00:00,358.61772731460144
2022-06-07 10:15:00,345.06485560300285
2022-06-07 10:30:00,343.6098877120348
2022-06-07 10:45:00,329.5261223142135
2022-06-07 11:00:00,316.716924814807
2022-06-07 11:15:00,335.8507516305659
2022-06-07 11:30:00,357.0768971116308
2022-06-07 11:45:00,316.07025693982735
2022-06-07 12:00:00,324.1736594773496
2022-06-07 12:15:00,341.89401604351104
2022-06-07 12:30:00,325.23017822729105
2022-06-07 12:45:00,328.1121482932718
2022-06-07 13:00:00,332.62379606274936
2022-06-07 13:15:00,318.4935137258198
2022-06-07 13:30:00,324.3659470954265
2022-06-07 13:45:00,349.5291935404817
2022-06-07 14:00:00,316.3702153800687
2022-06-07 14:15:00,312.0126800961106
2022-06-07 14:30:00,326.53038742052473
2022-06-07 14:45:00,346.96009465118084
2022-06-07 15:00:00,328.25937631564307
2022-06-07 15:15:00,324.24448726386214
2022-06-07 15:30:00,331.87858539833053
2022-06-07 15:45:00,305.02759194270163
2022-06-07 16:00:00,332.42058480662547
2022-06-07 16:15:00,330.75152547105466
2022-06-07 16:30:00,318.8603728885642
2022-06-07 16:45:00,340.0888676769462
2022-06-07 17:00:00,300.85212986878
2022-06-07 17:15:00,334.68320625187914
2022-06-07 17:30:00,320.0819763370044
2022-06-07 17:45:00,312.716282504903
2022-06-07 18:00:00,309.70189546947535
2022-06-07 18:15:00,308.3910285128359
2022-06-07 18:30:00,328.30424344626573
2022-06-07 18:45:00,293.8498130879348
2022-06-07 19:00:00,290.79764005972544
2022-06-07 19:15:00,317.77997202801157
2022-06-07 19:30:00,293.3024046191665
2022-06-07 19:45:00,315.74342480689825
2022-06-07 20:00:00,320.49153974513064
2022-06-07 20:15:00,288.9730745958755
2022-06-07 20:30:00,305.2204348986296
2022-06-07 20:45:00,277.6946157799021
2022-06-07 21:00:00,280.10779603542073
2022-06-07 21:15:00,271.77815635420507
2022-06-07 21:30:00,275.8823707968068
2022-06-07 21:45:00,259.10321548387265
2022-06-07 22:00:00,239.10298665295926
2022-06-07 22:15:00,271.56801885770943
2022-06-07 22:30:00,233.06819059927503
2022-06-07 22:45:00,259.2589805028288
2022-06-07 23:00:00,275.1399532076275
2022-06-07 23:15:00,263.9006912494235
2022-06-07 23:30:00,290.2473648831752
2022-06-07 23:45:00,276.3988625000546
2022-06-08 00:00:00,250.19152417511634
2022-06-08 00:15:00,260.4097006977716
2022-06-08 00:30:00,259.28943946183347
2022-06-08 00:45:00,236.2673485498081
2022-06-08 01:00:00,246.91624146406267
2022-06-08 01:15:00,252.61081160663005
2022-06-08 01:30:00,230.47891766848892
2022-06-08 01:45:00,261.7346272351026
2022-06-08 02:00:00,260.2831602166712
2022-06-08 02:15:00,238.92582936679324
2022-06-08 02:30:00,270.0824308656268
2022-06-08 02:45:00,274.7573290568312
2022-06-08 03:00:00,272.1923137473769
2022-06-08 03:15:00,263.925773936269
2022-06-08 03:30:00,277.6584288406814
2022-06-08 03:45:00,278.99010197155394
2022-06-08 04:00:00,279.6110535457953
2022-06-08 04:15:00,262.6308162434786
2022-06-08 04:30:00,279.14901148266773
2022-06-08 04:45:00,292.9322097623822
2022-06-08 05:00:00,273.28599276774844
2022-06-08 05:15:00,313.70451873391085
2022-06-08 05:30:00,274.35096463714365
2022-06-08 05:45:00,282.7215338470264
2022-06-08 06:00:00,279.91271605990494
2022-06-08 06:15:00,293.34906253880393
2022-06-08 06:30:00,263.86667461047085
2022-06-08 06:45:00,281.8093730177492
2022-06-08 07:00:00,281.3827533478471
2022-06-08 07:15:00,299.79464657145996
2022-06-08 07:30:00,312.68128198570923
2022-06-08 07:45:00,307.4546641597939
2022-06-08 08:00:00,269.4251095871166
2022-06-08 08:15:00,335.6310447939182
2022-06-08 08:30:00,309.429199109313
2022-06-08 08:45:00,293.352512892605
2022-06-08 09:00:00,313.5701222204605
2022-06-08 09:15:00,313.8560507731368
2022-06-08 09:30:00,301.210472681323
2022-06-08 09:45:00,314.1819534457276
2022-06-08 10:00:00,326.8686777992286
2022-06-08 10:15:00,329.9153322231828
2022-06-08 10:30:00,325.6865750772069
2022-06-08 10:45:00,314.49069276743836
2022-06-08 11:00:00,341.16532184190277
2022-06-08 11:15:00,347.7572663364171
2022-06-08 11:30:00,346.7010287298176
2022-06-08 11:45:00,351.2766535782005
2022-06-08 12:00:00,344.86510315022304
2022-06-08 12:15:00,332.0091175267464
2022-06-08 12:30:00,352.59495796646786
2022-06-08 12:45:00,319.637236902371
2022-06-08 13:00:00,325.4677040509848
2022-06-08 13:15:00,324.51477371732335
2022-06-08 13:30:00,355.1786156757617
2022-06-08 13:45:00,353.11960250077317
2022-06-08 14:00:00,343.2903406692081
2022-06-08 14:15:00,352.05971009171014
2022-06-08 14:30:00,322.7915203773533
2022-06-08 14:45:00,341.20968891144787
2022-06-08 15:00:00,329.33558700984895
2022-06-08 15:15:00,343.91643499387015
2022-06-08 15:30:00,428.1259384109966
2022-06-08 15:45:00,325.4390601094452
2022-06-08 16:00:00,333.11362777841487
2022-06-08 16:15:00,338.1425375078685
2022-06-08 16:30:00,314.974822077298
2022-06-08 16:45:00,324.08386492971437
2022-06-08 17:00:00,301.8879618484508
2022-06-08 17:15:00,280.2936560906815
2022-06-08 17:30:00,320.77146582428156
2022-06-08 17:45:00,427.26607312836586
2022-06-08 18:00:00,313.9310021363009
2022-06-08 18:15:00,280.7565742336845
2022-06-08 18:30:00,304.7372585488529
2022-06-08 18:45:00,276.7247835992338
2022-06-08 19:00:00,322.78094526173714
2022-06-08 19:15:00,285.9446099151531
2022-06-08 19:30:00,321.06648278882284
2022-06-08 19:45:00,316.42347330218655
2022-06-08 20:00:00,281.49114471195907
2022-06-08 20:15:00,278.00822573098384
2022-06-08 20:30:00,300.25555324579506
2022-06-08 20:45:00,282.33513944225393
2022-06-08 21:00:00,270.3240661967767
2022-06-08 21:15:00,261.5443827022998
2022-06-08 21:30:00,242.06942034741908
2022-06-08 21:45:00,235.3297762775367
2022-06-08 22:00:00,267.4195016138858
2022-06-08 22:15:00,255.59587169150745
2022-06-08 22:30:00,255.72289063275485
2022-06-08 22:45:00,274.4571954728736
2022-06-08 23:00:00,278.62385936081466
2022-06-08 23:15:00,256.9340543909008
2022-06-08 23:30:00,255.91324460768004
2022-06-08 23:45:00,268.5243707080362
2022-06-09 00:00:00,239.64596645450638
2022-06-09 00:15:00,263.3472958212155
2022-06-09 00:30:00,268.2782895773323
2022-06-09 00:45:00,270.20345312626444
2022-06-09 01:00:00,231.970934673791
2022-06-09 01:15:00,249.60189616419385
2022-06-09 01:30:00,247.84827641897596
2022-06-09 01:45:00,262.5205295274662
2022-06-09 02:00:00,271.2304065829866
2022-06-09 02:15:00,286.4698939981566
2022-06-09 02:30:00,256.59475568094575
2022-06-09 02:45:00,256.55565041182865
2022-06-09 03:00:00,286.0318768475848
2022-06-09 03:15:00,273.23545064235816
2022-06-09 03:30:00,287.8015692322232
2022-06-09 03:45:00,273.1177166095511
2022-06-09 04:00:00,257.6432507193009
2022-06-09 04:15:00,255.0030746783329
2022-06-09 04:30:00,251.72731626411607
2022-06-09 04:45:00,284.9307775213771
2022-06-09 05:00:00,300.0643809932295
2022-06-09 05:15:00,309.9758607677201
2022-06-09 05:30:00,294.882008631773
2022-06-09 05:45:00,299.6780073099492
2022-06-09 06:00:00,281.29975501019476
2022-06-09 06:15:00,272.65376274884215
2022-06-09 06:30:00,302.7511899862633
2022-06-09 06:45:00,296.265211283591
2022-06-09 07:00:00,299.376236968189
2022-06-09 07:15:00,303.5751435625705
2022-06-09 07:30:00,302.6123535899487
2022-06-09 07:45:00,317.02182425087904
2022-06-09 08:00:00,324.42478377225433
2022-06-09 08:15:00,313.1633052851052
2022-06-09 08:30:00,317.68704308844394
2022-06-09 08:45:00,312.71093828637163
